,ecg_id,r_peaks
468,469,[ 39 113 186 261 335 411 487 563 638 715 792 868 944]
469,470,[123 220 316 410 501 593 689 782 877]
470,471,[ 83 154 229 304 377 447 518 590 664 737 808 878]
471,472,[ 83 173 262 349 436 524 614 702 789 876]
472,473,[104 213 323 433 542 651 760 869]
473,474,[ 45 135 223 313 403 493 581 667 752 838 925]
474,475,[ 36 104 155 239 311 382 451 523 596 669 742 813 883]
475,476,[115 219 321 423 525 627 733 838 944]
476,477,[ 73 273 458 648 841]
477,478,[ 92 183 272 368 473 578 681 772 854 938]
478,479,[ 69 156 245 338 429 525 622 715 805 894]
479,480,[ 74 150 222 295 375 445 532 602 671 757 839 912]
480,481,[ 77 149 224 297 369 443 519 593 666 739 815 892]
481,482,[ 66 117 172 225 301 367 422 468 514 578 620 676 719 820 875 934]
482,483,[ 58 116 173 232 290 349 406 464 521 579 637 695 754 811 869 926]
483,484,[ 74 179 285 393 501 608 717 828 937]
484,485,[ 35 111 190 264 340 417 495 577 658 738 818 862]
485,486,[ 71 111 197 244 331 378 466 521 600 667 734 800 867 932]
486,487,[ 41 135 229 322 418 513 608 704 800 896]
487,488,[121 217 311 402 491 582 671 760 852 942]
488,489,[ 75 185 291 406 518 630 741 851]
489,490,[ 62 130 196 262 331 400 469 538 605 673 741 807 873 939]
490,491,[ 86 164 245 331 421 510 600 689 781 869]
491,492,[ 92 173 256 337 418 496 575 654 733 810 886]
492,493,[ 88 164 235 311 382 459 530 606 680 751 825 901]
493,494,[ 94 177 261 346 430 516 603 691 778 864]
494,495,[ 69 168 266 364 461 557 655 754 857]
495,496,[ 80 170 267 362 455 549 644 736 826 913]
496,497,[ 98 185 273 358 447 535 622 706 794 880]
497,498,[ 93 192 292 392 491 590 689 789 889]
498,499,[ 43 156 270 384 500 614 729 841]
499,500,"[ 47  87 119 160 192 229 264 305 337 375 413 446 477 514 547 580 612 652
 688 723 761 798 834 900 939]"
500,501,[ 61 138 221 299 379 458 536 613 691 767 847 925]
501,502,[ 44 123 200 275 348 421 493 566 643 719 801 881]
502,503,[ 61 124 188 250 312 374 437 499 561 623 685 721 788 862 904]
503,504,[ 84 165 254 345 429 519 604 689 775 862]
504,505,[ 49 134 216 296 371 450 530 610 693 780 869]
505,506,[ 47 129 217 312 410 498 582 674 771 865]
506,507,[ 39 178 298 408 532 668 783 897]
507,508,[109 241 370 503 637 778 913]
508,509,[ 87 177 266 350 435 524 614 699 783 873]
509,510,[ 60 189 321 451 577 701 822 944]
510,511,[147 258 367 454 585 689 795 903]
511,512,[121 263 394 531 673 804 941]
512,513,[121 210 292 374 460 546 633 716 805 891]
513,514,[ 83 163 243 323 400 479 559 640 720 798 877]
514,515,[ 73 154 238 323 418 500 587 669 750 831 916]
515,516,[ 45 117 185 255 325 392 458 524 590 655 720 786 852 917]
516,517,"[ 65 110 149 197 241 284 322 383 434 477 531 580 624 661 697 744 810 850
 897 946]"
517,518,[102 194 291 383 477 568 660 752 843 933]
518,519,[ 44 161 277 394 511 628 743 857]
519,520,[ 72 141 210 278 347 419 490 560 628 696 764 831 899]
520,521,[ 49 124 198 273 350 427 506 587 669 750 831 909]
521,522,[ 44 138 236 329 426 519 617 709 805 900]
522,523,[115 199 282 367 453 545 637 728 817 905]
523,524,[ 31  84 138 191 244 298 352 406 460 513 566 623 677 731 782 839 889 946]
524,525,[ 91 184 275 367 459 550 642 734 825 916]
525,526,[122 220 319 419 516 616 715 815 912]
526,527,[ 79 161 243 326 409 492 574 658 740 824 907]
527,528,[ 99 174 252 332 406 482 565 639 713 789 868 944]
528,529,[ 34 126 218 313 406 499 594 690 781 877]
529,530,[ 81 174 268 365 460 553 639 740 831 920]
530,531,[ 97 190 291 390 488 584 673 757 842 930]
531,532,[ 88 164 241 320 396 471 548 625 702 777 854 931]
532,533,[102 179 256 334 415 497 580 661 744 825 907]
533,534,[ 58 173 315 435 543 656 767 880]
534,535,[ 63 144 224 306 387 468 548 630 713 792 873]
535,536,[ 44 132 220 308 397 489 582 674 765 856 947]
536,537,[106 196 294 389 484 578 670 768 864]
537,538,[104 191 280 370 462 553 644 736 829 921]
538,539,[118 215 308 401 493 583 670 759 849 940]
539,540,[ 85 182 277 372 471 570 672 772 869]
540,541,[ 68 155 241 326 412 496 580 664 748 833 916]
541,542,[ 31 120 210 297 384 473 563 654 746 841 934]
542,543,[125 255 383 511 638 763 890]
543,544,[ 49 105 162 218 275 332 390 449 508 567 624 683 741 799 858 916]
544,545,[ 70 152 243 330 418 501 587 675 767 857]
545,546,[ 43 151 254 364 470 572 683 792 893]
546,547,[ 95 143 299 351 500 545 691 743 884 935]
547,548,[ 42  98 153 208 263 319 375 431 487 544 600 656 712 769 827 886 946]
548,549,[ 46 110 174 237 302 365 428 491 554 617 682 745 809 872 936]
549,550,[ 49 102 155 208 261 314 367 419 472 526 579 632 686 739 793 846 900]
550,551,[ 76 182 288 393 454 499 605 710 815 921]
551,552,[ 64 142 216 291 366 439 514 588 665 744 822 900]
552,553,[104 183 262 340 423 505 589 670 749 831 911]
553,554,[ 71 130 191 253 313 371 433 492 552 610 671 729 788 847 906]
554,555,[ 85 159 233 307 383 459 515 546 681 756 827 901]
555,556,[ 54 125 195 265 335 405 476 546 616 686 757 827 897]
556,557,[ 31 117 179 264 349 437 490 572 682 735 815 876 939]
557,558,[ 80 154 229 305 381 460 539 616 695 773 849 926]
558,559,[ 37 146 256 362 470 576 677 781 883]
559,560,[ 92 168 240 314 387 463 538 618 697 770 848 921]
560,561,[ 64 132 201 267 342 417 497 576 654 729 801 877]
561,562,[ 41 135 227 317 408 503 598 692 787 884]
562,563,[ 78 152 217 287 357 426 496 566 636 706 777 847 917]
563,564,[ 63 142 219 298 377 455 534 615 693 773 853 930]
564,565,[ 98 191 283 376 473 569 659 754 841 929]
565,566,[118 212 305 397 488 578 677 771 862]
566,567,"[ 52  93 133 179 225 267 312 357 403 449 491 533 575 620 668 712 758 795
 841 886 930]"
567,568,[ 62 182 307 435 558 681 805 928]
568,569,[ 66 113 177 248 314 365 421 469 534 583 641 690 754 827 882 942]
569,570,[ 69 167 275 384 496 603 715 825 935]
570,571,[ 47 121 195 270 345 420 497 574 653 732 809 887]
571,572,[ 51 140 223 307 392 477 561 646 733 816 900]
572,573,[ 86 157 229 282 375 433 518 589 639 737 807 857]
573,574,[ 43 159 273 388 504 621 735 850]
574,575,[ 49 120 165 249 329 377 419 531 583 630 669 752 820 889]
575,576,[ 50 111 172 237 304 369 434 501 569 634 707 779 850 924]
576,577,[ 32 107 182 257 332 406 481 555 627 704 779 853 926]
577,578,[ 78 161 240 319 403 484 568 650 725 802 883]
578,579,[ 44 117 190 263 335 407 480 553 626 699 772 844 916]
579,580,[ 96 165 233 307 377 452 527 602 678 752 823 896]
580,581,[105 247 351 492 641 789 943]
581,582,[ 68 171 271 372 473 568 659 753 851]
582,583,[ 74 166 258 348 442 535 628 720 807 852 900]
583,584,[ 67 141 215 293 370 444 516 586 654 725 799 874 949]
584,585,[ 99 176 250 327 400 479 557 633 707 786 865 941]
585,586,[ 75 159 245 333 422 513 604 699 792 883]
586,587,[ 44 131 216 301 379 452 533 621 705 788 868]
587,588,[ 42 122 206 292 379 464 548 630 713 798 882]
588,589,[ 37 109 188 271 355 432 506 583 667 747 824 905]
589,590,[ 48 162 276 383 493 601 710 823 942]
590,591,[ 95 178 258 338 420 501 581 662 745 828 913]
591,592,[ 81 175 268 363 458 555 651 745 837 929]
592,593,[ 54 154 254 354 454 554 652 752 852]
593,594,[ 81 128 174 219 283 333 383 441 497 539 579 638 686 728 771 817 875 925]
594,595,[108 190 270 351 433 511 591 669 747 829 911]
595,596,[ 55 146 238 327 416 503 588 679 773 865]
596,597,[117 223 330 439 538 638 743 852]
597,598,[ 88 172 239 335 460 548 642 712 792 862 942]
598,599,[127 233 334 439 541 644 748 854]
599,600,[ 54 129 203 282 351 431 500 574 647 720 791 862 935]
600,601,[ 89 165 241 318 394 471 549 625 701 777 853 929]
601,602,[ 51 136 218 304 385 467 561 656 774 882]
602,603,[ 94 159 226 292 357 422 488 554 620 685 749 815 880 945]
603,604,[ 57 144 227 310 391 473 555 636 693 779 862 944]
604,605,[ 92 185 281 378 472 567 664 758 853]
605,606,[ 39 135 231 328 424 522 619 717 813 907]
606,607,[ 75 159 244 327 410 493 576 659 741 824 906]
607,608,"[ 39  92 129 163 197 232 279 331 369 416 451 504 541 586 626 682 731 778
 828 904 942]"
608,609,[ 71 162 256 346 441 532 623 714 804 895]
609,610,[ 87 166 268 344 407 485 550 624 698 770 874 941]
610,611,[ 55 202 350 495 640 787 929]
611,612,[150 284 418 548 679 808 943]
612,613,[105 194 282 371 459 549 639 728 818 908]
613,614,[ 85 163 239 317 395 472 549 626 703 780 856 932]
614,615,[ 64 147 232 321 409 495 581 665 746 829 911]
615,616,[ 44 160 280 396 513 632 746 862]
616,617,[ 55 131 208 282 359 437 511 586 664 742 820 901]
617,618,[ 94 177 260 346 434 520 607 695 782 868]
618,619,[ 81 163 238 322 415 500 581 661 741 820 899]
619,620,[ 62 144 226 309 394 478 560 640 720 800 882]
620,621,[109 212 315 416 517 624 728 831 936]
621,622,[ 81 140 198 257 317 376 435 494 553 612 670 729 787 846 903]
622,623,[ 60 138 221 294 372 450 528 605 682 760 842 922]
623,624,[ 44 120 196 275 351 427 503 578 651 726 802 875]
624,625,[ 37 102 166 231 297 362 427 492 556 622 686 750 813 876 941]
625,626,[ 46 105 164 224 285 344 403 463 521 581 640 699 759 819 879 939]
626,627,[ 32 119 205 292 376 462 551 635 721 809 895]
627,628,[ 48 188 237 377 425 565 614 753 802 940]
628,629,[ 90 172 257 340 422 505 587 668 751 832 914]
629,630,[ 43 124 205 285 367 449 532 614 698 780 864 947]
630,631,[ 37 102 220 281 420 516 613 711 809 906]
631,632,[ 87 161 236 309 384 458 531 606 646 732 810 885]
632,633,[ 86 172 257 343 430 516 601 688 776 864]
633,634,[107 176 247 323 369 441 517 598 671 714 784 828 877]
634,635,[ 32 126 212 294 381 457 547 625 716 799 888]
635,636,[ 59 123 197 263 327 374 430 492 576 650 737 803 869 927]
636,637,[126 250 392 484 609 688 759 831 931]
637,638,[124 224 321 410 496 593 697 798 894]
638,639,[ 44 127 205 288 371 455 537 618 693 771 851 933]
639,640,[ 63 138 217 293 372 448 526 600 673 750 822 893]
640,641,[ 94 168 240 315 387 461 531 603 671 741 808 878]
641,642,[ 50 121 192 263 337 412 487 559 629 701 776 851 923]
642,643,[ 52 126 198 272 346 421 496 571 645 720 795 869 943]
643,644,[ 37  95 156 221 285 349 411 474 534 595 654 709 765 821 879 938]
644,645,[ 73 173 266 355 442 539 650 755 851 941]
645,646,[ 37 133 226 311 394 476 559 643 710 803 887]
646,647,[ 95 182 265 352 440 528 622 710 796 886]
647,648,[ 87 161 235 309 384 457 527 597 664 733 799 865 932]
648,649,[ 45 155 267 379 494 601 715 831 942]
649,650,[100 188 276 364 454 543 630 717 806 895]
650,651,[ 67 146 224 302 381 460 539 617 696 779 856 943]
651,652,[ 50 109 166 228 287 346 406 465 524 582 641 700 756 817 873 932]
652,653,[ 94 191 287 383 479 576 673 769 865]
653,654,[ 77 164 258 353 447 530 619 709 806 897]
654,655,[ 65 172 279 389 505 619 728 834 941]
655,656,[ 40 171 258 345 422 555 649 734 804 874]
656,657,[ 60 139 219 297 375 457 538 617 692 766 841 919]
657,658,[ 69 192 318 446 571 696 816 939]
658,659,[ 67 175 282 388 493 598 702 806 912]
659,660,[ 67 163 258 351 446 539 634 728 819 909]
660,661,[ 99 190 278 370 463 557 647 737 827 914]
661,662,[109 188 266 342 418 494 570 648 729 811 894]
662,663,[ 52 142 233 323 413 501 588 675 762 849 935]
663,664,[ 49 127 211 292 370 453 534 617 705 782 862 940]
664,665,[ 87 169 244 325 403 482 527 647 726 802 877]
665,666,[ 94 183 274 365 456 544 628 716 804 897]
666,667,[ 35 114 192 271 353 427 506 586 665 745 826 907]
667,668,[ 70 148 224 302 381 459 539 619 700 781 862 940]
668,669,[ 33 107 185 267 340 419 494 570 644 720 795 869 944]
669,670,[ 52 126 198 273 346 420 494 569 644 718 793 867 941]
670,671,[ 44 120 197 277 355 434 512 590 672 752 828 907]
671,672,[ 46 138 233 327 421 514 607 701 794 887]
672,673,[ 36 110 185 260 334 408 483 560 637 713 787 859 932]
673,674,[ 72 141 200 250 317 436 520 623 672 739 837 910]
674,675,[103 186 265 347 428 510 593 674 752 829 907]
675,676,[ 42 132 222 312 400 488 576 636 756 847 940]
676,677,[100 198 293 385 484 588 693 784 883]
677,678,[ 72 138 212 276 344 413 487 554 624 694 763 836 904]
678,679,[ 96 175 253 331 408 487 568 647 725 803 884]
679,680,[ 74 147 226 296 371 446 521 596 673 747 815 888]
680,681,[ 57 131 205 279 348 426 500 571 645 723 796 870 943]
681,682,[ 32 114 190 266 348 426 500 576 652 726 796 869 942]
682,683,[103 204 304 404 506 607 708 809 908]
683,684,[116 217 314 416 518 619 720 824 926]
684,685,[ 44 120 198 275 352 428 505 584 664 741 818 895]
685,686,[133 240 344 456 557 669 773 881]
686,687,[ 71 148 209 295 369 443 517 591 664 718 806 882 942]
687,688,[ 87 174 261 352 443 533 621 707 793 879]
688,689,[ 61 129 197 268 338 415 483 557 631 699 769 839 910]
689,690,[107 220 331 441 552 660 770 877]
690,691,[ 77 158 225 284 353 401 481 548 615 688 744 799 853 928]
691,692,[102 192 286 378 468 561 661 755 851]
692,693,[ 34 127 222 318 413 507 599 690 785 880]
693,694,[ 48 130 218 305 392 477 559 636 711 793 875]
694,695,[ 62 157 252 347 443 537 629 718 810 902]
695,696,[ 92 180 268 356 438 527 616 704 794 883]
696,697,[ 82 182 259 319 395 470 522 635 682 733 786 847 896]
697,698,[ 63 116 169 221 274 327 379 432 485 538 591 645 699 752 806 859 912]
698,699,[ 89 157 234 307 380 462 531 604 654 721 768 816 889]
699,700,[ 75 147 219 292 365 438 512 589 666 743 820 896]
700,701,[110 212 315 415 517 618 718 820 922]
701,702,[121 228 342 456 566 678 797 914]
702,703,[ 95 146 212 272 324 376 435 489 559 623 692 758 824 900]
703,704,[ 48 135 212 286 360 426 488 573 653 729 802 876 942]
704,705,[ 90 170 250 331 409 488 566 645 723 804 885]
705,706,[127 219 305 428 519 605 679 774 854 937]
706,707,[128 229 327 429 533 633 733 830 929]
707,708,[ 35 113 191 267 344 422 501 579 659 740 819 898]
708,709,[ 95 156 218 280 342 404 465 526 587 645 706 765 829 890 946]
709,710,[ 77 169 260 359 458 559 660 755 850]
710,711,[ 35 122 210 295 381 466 551 637 723 807 892]
711,712,[ 34  94 154 212 275 336 396 457 517 577 641 698 756 805 881 941]
712,713,[120 226 332 438 544 650 755 861 911]
713,714,[101 192 283 371 461 551 641 730 819 909]
714,715,[ 74 136 198 260 322 385 447 509 571 633 695 758 802 882 944]
715,716,[ 94 182 270 359 446 530 616 702 787 873]
716,717,[ 63 122 181 275 341 404 466 531 622 689 777 856 920]
717,718,[122 215 308 400 490 580 669 757 846 935]
718,719,[ 64 176 288 402 513 626 739 851]
719,720,[ 92 187 288 387 480 582 679 776 872]
720,721,[ 74 154 240 324 408 493 578 663 747 836 921]
721,722,[108 388 518 676 853]
722,723,[ 54 135 216 297 378 459 540 621 702 783 865 946]
723,724,[ 58 137 216 295 371 447 524 602 680 760 840 920]
724,725,[131 215 297 378 455 557 651 746 837 930]
725,726,[ 61 134 205 279 354 431 507 584 658 732 804 879]
726,727,[ 34 123 196 297 386 472 558 644 731 818 906]
727,728,[ 72 156 238 326 410 495 577 663 746 831 915]
728,729,[ 40 138 233 332 427 517 608 699 787 868]
729,730,[ 76 149 219 287 354 422 491 559 627 694 763 831 898]
730,731,[ 90 229 299 364 428 518 589 697 809]
731,732,[ 33 112 193 275 358 439 521 603 687 771 855 937]
732,733,[ 88 193 298 409 517 621 729 835 937]
733,734,[ 94 165 234 303 370 436 501 566 634 701 768 838 908]
734,735,[ 37 127 222 314 409 502 594 685 780 870]
735,736,[ 32 128 230 324 422 522 615 709 808 904]
736,737,[ 92 163 233 304 375 444 515 585 655 726 796 868 939]
737,738,"[ 56 108 150 204 251 297 343 391 431 484 524 579 620 672 713 767 807 862
 902]"
738,739,[ 80 171 262 354 442 536 625 718 808 902]
739,740,[ 75 163 255 346 434 526 616 704 789 876]
740,741,[ 38 114 189 264 340 413 491 564 639 714 790 863 938]
741,742,[ 94 174 255 335 412 489 567 645 722 801 881]
742,743,[ 34 106 178 250 321 391 464 537 608 680 752 824 894]
743,744,[ 51 124 201 274 352 425 499 572 645 719 796 869 943]
744,745,[ 51 142 233 321 409 493 579 668 757 846 935]
745,746,[140 191 293 350 448 520 594 670 718 831 880]
746,747,[ 36 100 165 228 296 359 427 494 560 627 693 756 821 888]
747,748,[ 98 184 272 358 445 532 617 703 789 874]
748,749,[ 31 101 170 243 317 391 469 545 623 697 778 857 936]
749,750,[ 42 123 205 287 350 441 523 602 683 763 845 926]
750,751,[100 197 294 393 488 588 683 778 878]
751,752,[ 35 133 230 329 430 528 625 721 819 919]
752,753,[124 223 321 418 520 619 715 812 908]
753,754,[130 230 330 430 529 625 727 825 925]
754,755,[ 87 180 272 363 456 549 643 735 828 923]
755,756,[ 67 153 229 328 416 491 590 675 751 851 902 939]
756,757,[ 66 149 268 343 395 466 563 646 706 760 808 861 911]
757,758,[ 46 167 284 398 514 629 743 851]
758,759,[ 85 151 217 280 349 402 471 518 571 638 701 773 848 909]
759,760,[ 99 191 285 375 466 555 644 734 823 916]
760,761,"[ 33  74 136 175 245 300 357 430 484 550 594 632 670 708 750 804 862 902
 938]"
761,762,[102 226 349 473 592 710 828]
762,763,[ 71 159 250 306 410 498 585 669 754 811 918]
763,764,[ 99 189 277 366 457 547 637 727 819 911]
764,765,[ 71 186 305 422 541 666 787 908]
765,766,[ 63 116 194 265 321 394 451 544 627 685 756 828 883]
766,767,[ 59 161 265 371 476 582 685 789 892]
767,768,[ 88 192 296 400 505 608 711 813 916]
768,769,[138 211 285 363 440 518 601 681 765 846 929]
769,770,[ 83 165 246 328 408 491 571 650 732 819 905]
770,771,[145 280 410 543 673 806 940]
771,772,[ 91 167 244 320 397 477 558 637 715 793 873 949]
772,773,[ 33 153 262 381 492 599 723 834 944]
773,774,[ 75 148 222 306 384 462 540 623 707 793 878]
774,775,[126 235 340 445 556 666 780 895]
775,776,[108 195 280 365 451 541 633 727 822 914]
776,777,[ 98 185 271 362 451 540 629 717 807 900]
777,778,[ 56 141 241 332 419 508 603 698 785 878]
778,779,[129 235 340 444 546 645 746 846 945]
779,780,[ 77 141 206 277 347 414 484 556 624 690 758 824 885 948]
780,781,[128 230 330 429 529 626 722 821 923]
781,782,[ 60 157 255 351 445 541 637 735 833 930]
782,783,[ 39 111 181 250 319 387 454 521 588 656 724 790 856 924]
783,784,[ 46 112 176 238 304 368 434 500 564 626 687 749 811 874 943]
784,785,[ 83 158 239 323 407 488 569 654 744 833 929]
785,786,[ 95 176 258 339 418 498 580 661 742 824 907]
786,787,[ 99 175 250 328 402 481 561 640 726 811 896]
787,788,[ 47 156 264 376 482 588 697 803 911]
788,789,[ 80 147 214 282 349 417 484 550 617 683 750 816 882 948]
789,790,[126 225 328 441 537 637 745 838 939]
790,791,[ 39 116 195 275 354 430 502 577 650 725 799 878]
791,792,[ 47 160 269 382 494 608 725 841]
792,793,[104 190 268 349 428 503 577 648 724 809 898]
793,794,[118 210 303 394 482 573 665 761 858]
794,795,[ 62 142 222 300 383 464 545 626 707 787 864 945]
795,796,[ 63 134 204 275 318 417 488 560 631 702 773 816 914]
796,797,[ 94 191 288 384 480 574 665 759 851 946]
797,798,[ 91 160 203 279 343 408 451 528 593 636 708 773 829 882]
798,799,[ 78 159 240 322 404 487 569 653 738 823 909]
799,800,"[ 68 116 165 213 262 310 358 406 454 503 551 599 648 697 745 793 842 890
 939]"
800,801,[ 40 163 294 418 542 665 794 922]
801,802,[ 82 146 214 282 352 416 481 547 607 670 730 790 850 912]
802,803,[ 59 160 255 355 459 561 660 761 864]
803,804,[ 81 154 227 302 376 450 524 595 666 738 810 882]
804,805,[ 37 121 204 285 368 453 539 624 709 795 881]
805,806,[ 52 132 215 301 387 478 573 662 751 840 924]
806,807,[ 41 100 158 216 274 331 388 446 503 561 618 676 734 792 851 893]
807,808,[ 67 145 226 307 390 474 559 642 722 801 882]
808,809,[ 94 190 287 383 482 579 676 770 865]
809,810,[ 67 142 218 295 374 455 537 618 696 772 846 919]
810,811,[ 88 152 222 292 365 438 510 584 657 731 804 880]
811,812,[ 76 176 275 381 490 587 688 801 914]
812,813,[ 90 199 308 407 513 620 728 836 940]
813,814,[ 45 105 166 226 286 346 406 467 529 590 651 712 774 836 899]
814,815,[ 47 133 224 318 412 502 591 680 769 856 941]
815,816,[ 46 102 220 318 375 498 590 650 759 848 939]
816,817,[ 70 143 214 285 357 429 500 572 643 713 784 856 926]
817,818,[ 56 122 188 254 328 412 497 577 659 750 794 922]
818,819,[ 77 157 236 317 400 484 567 648 728 809 890]
819,820,[ 38 137 189 258 302 364 425 488 545 599 656 697 738 796 858 917]
820,821,[ 73 148 225 302 379 456 535 613 690 768 846 924]
821,822,[ 39 104 168 232 297 360 425 489 554 618 682 746 810 874 937]
822,823,[138 281 344 525 665 807 866]
823,824,[ 54 132 209 288 371 451 532 616 699 781 860 940]
824,825,[ 64 141 200 282 343 394 454 524 606 676 749 798 913]
825,826,[138 239 352 459 531 659 782 891]
